gene	AdrenalCortex	Appendix	BDCA4DentriticCells	BLymphoblasts	BrainAmygdala	CD105Endothelial	CD14Monocytes	CD19BCells	CD33Myeloid	CD34	CD4TCells	CD56NKCells	CD71EarlyErythroid	CD8TCells	CardiacMyocytes	CerebellumPeduncles	CingulateCortex	ColorectalAdenocarc	ColorectalAdenocarcinoma	Corpus	DRG	FETALTHYROID	Ganglion	GermCell	HBEC	HEART	HUMANCULTUREDADIPOCYTE	Heart	Hypothalamus	Intersitial	Islet	IsletCell	LIVER	LeydigCell	Liver	Lung	LymphomaRaji	Oblongata	OccipitalLobe	OlfactoryBulb	Ovary	PLACENTA	PROSTATE	Pancreas	ParietalLobe	Pituitary	Pons	PrefrontalCortex	Prostate	Psoas	SeminiferousTubule	SmoothMuscle	TONGUE	TemporalLobe	Testi-GermCell	TestiIntersitial	TestiLeydigCell	TestiSeminiferousTubule	Thyroid	Tonsil	UTERUS	Uterus	WHOLEBLOOD(JJV)	WholeBrain	adrenalgland	bonemarrow	brain,caudatenucleus	brainThalamus	cerebellum	fetalThyroid	fetalbrain	fetalliver	fetallung	ganglion	kidney	leukemia,chronicMyelogenousK-562	leukemia,promyelocytic-HL-60	leukemialymphoblastic(MOLT-4)	lung	lymphnode	lymphomaburkittsDaudi	node	nucleus	pallidus	pituitary	salivarygland	skin	spinalcord	testis	thymus	trachea	wholebrain	Development
PCBP4	9.256444596473441	8.89451464427313	5.390598905552461	6.129283016944966	10.225568969345066	5.323730337521348	4.880195728943098	4.862947248020921	6.565292520581023	5.962317654942307	6.836050355058069	6.4822029262959555	7.102763096625591	6.594697827323873	8.805582668169006	10.809205408101144	10.670789006357392	9.172927489603836	9.178913784669566	8.77313920671969	10.926073568328341	7.878357510336936	10.78424631243667	8.576673292516576	7.148730779173189	9.574025797924806	7.16540952031982	9.365010076783024	10.318090837568423	7.529040056095075	7.740792672277682	8.16037568743582	8.584962500721156	8.729620743553038	8.59916899321943	8.00842862207058	6.92837032301897	10.78164658458349	10.637485268484427	10.574025797924806	7.595816918555854	7.814742667454483	8.522385366315934	7.8157035033480655	10.558612039446372	8.28169825009883	10.682599631347905	10.75934727919567	7.98071082890019	10.638345403306865	10.04015270644364	7.597307691140984	9.027214885159834	10.054468656195478	8.756556322524087	9.71853287606922	8.863876520221096	9.11868157186106	8.470862199413702	8.167919865551935	7.7114949066500875	8.693486957499326	6.393175914348805	9.667998535672528	8.93840342367024	7.712527000439823	10.397353760713363	10.277229272648293	10.539643506238036	8.956521363333119	10.180903709179383	8.27029532647204	7.910492832288714	10.632222766981203	9.080684308619277	6.998308350354287	6.002252451731379	7.113742166049188	8.147204924942228	7.986695350243777	6.501439145158873	10.409656113059851	10.242221395098369	9.969098673168764	8.313790025443685	8.057721022872672	8.750874439656846	10.608208610634325	8.701826258412055	6.906289347406072	8.446669787307012	10.27122956321564	Not_Development
PCDH17	9.605757288824178	10.054197294388812	5.392317422778761	5.416164164733128	10.449045444614214	6.133399125417198	4.599912842187128	5.626439136697315	6.245077275359671	5.872828759534886	6.070389327891398	5.990954860396993	7.227856573060497	5.820178962415188	8.163901213814542	9.585619829159398	10.751753251439336	8.331812683819207	8.109047077700707	9.188588845707349	10.39810235161161	8.695924237018598	11.308765631603524	10.24709677552023	6.932510053379894	9.680007818236279	8.153805336079035	8.618752553536732	9.755722153642282	10.519832791913183	8.226893813571388	9.012903833230638	8.982137968239922	10.394462694610317	8.868205226977437	8.290940402403677	7.619486376055548	10.525765478821915	10.729535776678789	8.883254231341281	8.42584530563943	8.138783757253849	8.246503098280098	8.170425850272508	10.76375182392829	8.758556362180206	10.867201505573778	10.490199060456197	8.25171909260596	9.965351411215556	10.57912733766591	6.423746229114772	9.131471161691962	9.98448966607841	9.229539857739535	10.606127566667954	10.110744289382945	10.289442575688332	8.098821663409437	8.08214904135387	8.39274673242064	8.221103725367875	7.0858707553346125	9.912739671305205	8.947490834853735	8.819221103550154	9.516487980909975	9.42584530563943	9.760886242784911	8.870364719583405	9.452138260664125	8.54882190845875	8.63117705570398	10.417641579138627	9.037546953962178	7.548821908458751	7.09169983413681	6.698357405957285	8.679480099505446	7.561860708372599	7.369379235303753	10.612131300013433	10.192662688858356	10.355351096424812	8.750539513354497	8.491853096329674	9.717333699453693	8.377210530388552	9.574782720838753	7.356672044212097	8.62168560672668	9.995625841798802	Development
PCDH8	7.335390354693925	6.705286790272472	3.91169158187234	1.5360529002402097	9.80332391904149	3.949534933017012	2.700439718141092	1.070389327891398	4.083213368248982	3.6948801927991917	3.84799690655495	4.026800059343715	4.371558862611963	3.8328900141647417	5.24031432933371	4.92362461136832	8.171176797651771	4.832890014164741	3.8278190246173196	7.046578366620329	4.892391025913404	2.608809242675524	8.525227150640164	5.587964988882679	4.3110671022555955	3.678071905112638	3.7602209464665095	1.5360529002402097	6.834154981401319	5.714245517666122	2.560714954474479	4.38543103719352	1.632268215499513	4.277984747299765	4.694880192799191	2.292781749227846	4.867896463992655	8.06285565520599	8.223519086790732	5.087462841250339	5.402585758232587	3.8227301479445197	6.1001366712854495	2.4195388915137843	7.813460556691684	4.026800059343715	8.294620748891626	8.123086750981061	4.095924419998536	5.949534933017012	5.452858964713811	3.0959244199985356	3.986410935252045	8.158862106208455	4.958842675243241	7.027905996569885	6.742814669862893	6.312882955284356	5.28909670241999	4.663913842115978	5.478971805032942	2.786596361890807	1.7865963618908065	8.741804025309557	3.0617761975866897	5.283551423174307	8.066627409095199	5.2268938135713885	5.60733031374961	2.722466024471091	7.853933288677934	5.17192735435346	3.412781525338476	7.44003860049473	5.531381460516312	3.137503523749935	4.7251958172266635	2.4462562298895643	0.925999418556223	5.1799090900149345	3.1858665453113337	7.457791260256042	8.04001567884788	8.258094872866513	5.593951283948411	4.87528859822269	6.066089190457772	4.897240425574799	6.145677455195635	2.807354922057604	4.7865963618908065	9.526694845541975	Development
PCDH9	6.740792672277682	8.282509306240836	4.8189016758856384	3.5391588111080314	10.09727499598055	4.145677455195635	2.5172756932095814	6.926592510051067	4.223036337901875	6.554972496152944	4.549977142771825	5.151777654732053	5.292781749227846	4.187846909439575	7.640787200856014	9.43060935782197	11.715307825934293	6.568336182133747	4.514122260170708	5.96289600533726	9.595863528524063	5.357552004618084	9.682072859989834	6.5445781173388395	3.0660891904577725	6.041111535369152	7.418274293880538	5.4212232992251375	9.405141463136344	7.255028569818729	6.3110671022555955	4.03121873061072	6.518849828707692	5.422905742612183	6.549207089355683	4.053111336459563	5.004501392234941	11.428805057217556	11.858622136807195	9.903844196626954	6.60584986719498	4.068240861312821	7.847683787716849	5.872828759534886	11.74385615607382	7.418274293880538	11.023407843140218	11.771891766855868	6.282625134191674	8.409390936137703	6.9140860970127225	6.312882955284356	6.442528868732528	10.731276598193963	6.745506265869159	6.79051141189419	7.80025280637239	6.424586226251101	5.689299160535892	5.016808287686554	6.658211482751795	6.578938713093386	4.029011086659068	10.567052920387638	6.563386966162014	6.108524456778169	9.748444460503254	9.385161369527752	8.89716477892712	6.316507819103109	8.562051578921384	7.058262371862472	3.778734244117836	9.267840072760706	6.252665432450248	3.7360636278718133	4.705977901682522	4.462706750670158	5.48058827023386	4.987548258953743	4.528258742758412	9.03885041850682	11.393819447943992	11.397647896320965	5.855491443101874	5.538382960032119	7.306973057140827	8.956013078088098	5.717676423066396	6.946613905412761	4.604367899893749	9.961304983525824	Development
PCDHA1	7.077883864438322	6.714932351785683	2.2172307162206693	2.9354597478052895	9.279262342315414	3.0617761975866897	2.5109619192773796	3.8579809951275723	4.221103725367875	4.4886435398537845	3.1858665453113337	3.5909612413425993	5.498250867527825	4.325530331567558	3.554588851677637	9.341741186846313	9.514516816454005	6.309248960816616	3.8579809951275723	7.684748620421626	8.599168993219429	4.217230716220669	9.657541759703378	8.543418549929418	6.072534599722955	5.026800059343715	6.587214952452535	3.5360529002402097	8.874366650140901	7.547665748353421	7.071462362556624	5.232660756790275	4.37851162325373	7.645298163948631	7.483815777264256	6.197708157955851	4.765534746362977	9.476746203939467	8.846430632336524	7.414896604211503	5.336283387864432	5.679480099505446	7.248876342837134	6.452858964713811	9.628080946998802	8.304693557471008	9.870750003346114	9.25455625190949	6.153805336079036	8.173177415120422	8.485024233323374	2.232660756790275	6.731319031025064	9.461377124860432	7.904484097901423	8.041111535369152	5.303780748177103	4.661065479806948	7.615445725304787	5.862947248020921	7.389738878676984	6.602884408718419	5.0895828931247085	9.054739966970304	6.653203362033977	5.987548258953743	9.340072623831118	8.863566829323505	9.368179035162703	2.700439718141092	10.27873982655011	7.123086750981061	4.956521363333119	9.404077136241234	7.380677507222886	5.221103725367875	5.2686589550276715	3.7548875021634687	6.059614856297222	6.4684204018645515	4.307428525192248	9.430661622753629	9.401519543535555	9.293471648838134	8.398743691938193	5.498250867527825	7.56947590177766	8.43024345027508	7.463933010872238	4.845490050944375	5.977279923499917	8.989252565165993	Development
PCOLCE	8.066358324875285	7.618752553536732	2.8972404255747994	4.217230716220669	6.368069876532083	6.002252451731379	3.24031432933371	3.145677455195635	4.8875252707415875	3.5109619192773796	4.937815168803419	5.531381460516312	6.029011086659068	4.145677455195635	8.45450493755737	6.386293635150991	5.4329594072761065	7.282625134191674	6.722466024471091	8.335836940378002	8.420802381631812	8.40981519582048	9.516734187207975	7.910492832288714	5.074676686294496	8.272863023201902	10.307143874511434	9.116863757690899	5.749534267669262	8.00842862207058	5.832890014164741	3.944858445807539	11.411828727258127	7.215290305651234	10.885315061049376	9.250535294196313	4.765534746362977	5.655351828612554	5.447909748742077	9.075077973685028	6.73809225962049	6.399171093819823	7.500642736062805	5.613236954716332	6.946613905412761	6.740118042833128	7.265849421440848	4.894817763307944	8.007307646846437	8.506406766074454	8.44086916761087	9.85307558588549	7.688600010999123	6.838573652668324	8.51924309436118	8.04930403348226	5.832890014164741	7.912889336229962	8.361943773735241	6.9721182183841375	9.262564702088513	10.261037107929779	5.6220518194563764	5.563768278452033	8.202368742775262	6.305605789585429	5.740118042833128	6.789207575347344	7.273795599214265	8.75187875229113	6.33360262826828	8.651948610723446	9.163775450397221	9.021257620560519	7.156335936694357	4.646738698307846	3.371558862611963	5.658211482751795	8.712527000439824	7.687550651000702	4.652486494918165	9.067030941345527	6.845490050944375	7.103812329428848	5.28909670241999	5.050936965225225	7.07307041961431	7.260213886771416	8.236731772139146	7.347399909508541	7.528649452318251	5.478971805032942	Not_Development
PCSK1	4.820178962415188	5.407692648665677	3.9212458885855885	3.683696454306516	8.12850993750829	1.925999418556223	2.1043366598147357	3.145677455195635	1.84799690655495	1.8278190246173196	1.3785116232537298	3.1292830169449664	5.20163386116965	1.560714954474479	4.485426827170242	4.104336659814736	7.7865963618908065	5.371558862611963	2.925999418556223	7.242221395098369	6.572889668420581	2.37851162325373	6.886306263452426	3.608809242675524	2.3785116232537296	3.6667565918848033	5.82781902461732	3.3923174227787602	7.84924870276441	3.797012977836145	5.867896463992655	11.458714191329776	4.877744249949002	3.944858445807539	3.3074285251922473	3.807354922057604	3.4918530963296748	8.548051238012599	8.351822644550701	5.387155717662981	2.877744249949002	3.321928094887362	3.4195388915137843	4.7251958172266635	8.709428501368347	7.666046429408791	8.06582000582393	8.543031820255237	5.224966365000275	7.369379235303753	4.439623137557117	2.877744249949002	4.661065479806948	7.60584986719498	3.8972404255747994	5.692092375427572	6.865423978313134	4.738767836800192	4.752213367865143	3.5298209465286954	4.733354340613827	4.336283387864432	1.925999418556223	8.48944659862258	3.3146965256562866	4.336283387864432	6.24031432933371	7.145167939018385	4.28909670241999	4.314696525656286	4.442943495848728	3.566815154010897	3.8728287595348854	7.768184324776926	4.371558862611963	3.364572432295856	1.9634741239748859	2.472487771462744	2.350497247084133	2.678071905112638	3.177917792195843	8.029011086659068	8.743319726770165	8.657318449581288	7.8067107179652355	3.812498225333564	6.150762744355418	6.416164164733128	3.678071905112638	2.786596361890807	3.2249663650002742	8.722807531169547	Development
PCSK2	7.9808536063797355	7.908392620773751	3.6380738371807184	3.5298209465286954	9.783775842828428	5.030115330908071	3.786596361890807	3.3183168413349833	3.465974464504069	3.640967910449898	4.496654082593496	3.9471985842620554	5.43379405875492	4.45450493755737	5.570614721761189	8.140446364195675	9.758598000203238	5.839203788096944	3.700439718141092	6.442114122419225	9.247630876238699	9.750120746105065	9.14041440904775	8.141340821093927	4.217230716220669	6.9818526532897405	5.951867504326902	6.464341532761104	7.866042497096837	7.596935142387232	7.2918613695852175	9.186114239541643	6.204571144249203	7.168421410851924	5.845490050944375	6.671717965129234	4.891176124754544	9.299837628817608	9.37232095486726	7.075746538060906	6.487036080031899	5.139551352398794	6.671010241278451	6.883559725263203	9.183697404862274	5.696272083925863	9.786473845221302	9.573363164450592	6.855491443101874	8.48794049655356	8.485024233323374	4.414473836430928	6.501837184902297	9.386401423640777	8.228578221282742	6.985272714253447	6.6546360285279675	8.273795599214264	7.721611903884371	5.154818109052104	5.740118042833128	6.836681593327116	3.3291235962915664	8.840463233869542	6.7303002984600395	5.966937979278457	8.83431302434839	9.064405961891042	8.644487230824947	10.086932341137398	8.59823864235151	5.691394578538085	5.541483864054276	8.824322350998623	6.405141463136344	4.752213367865143	4.078951341394822	4.059614856297222	6.7846348455575205	4.882643049361842	5.189824558880018	8.513628913026109	9.788310503700918	9.615031838322746	4.909293085823823	6.062316027355716	7.807193898000191	7.162139527544835	7.5952574814490355	4.701826258412055	6.088523256616632	9.467503661242185	Development
PDE1A	6.476543706214256	7.73809225962049	3.1858665453113337	4.916476644437717	8.318090837568423	4.213347281733441	4.921245888585588	2.711494906650088	4.339850002884624	2.137503523749935	2.1858665453113337	4.78135971352466	3.321928094887362	3.3362833878644325	4.514122260170708	7.658925511492373	8.594884402822471	6.3750394313469245	4.902073579310743	7.899659026377443	7.872520984591662	8.626439136697316	9.06830804934594	9.785779387498462	4.768184324776926	4.247927513443585	7.632995197142958	6.83035674741922	7.5530532527664125	9.982708428919908	5.986410935252045	4.035623909730721	7.337175868586299	8.862017376869884	6.943686951597095	2.700439718141092	5.359310316890443	7.891479945970975	7.959422420093674	7.169423978676072	6.138527801422274	5.734709620225838	6.469234793667656	6.414473836430928	8.093021346586902	5.593951283948411	7.7238315664953205	8.053925881531105	5.71699089440494	6.067165427017112	9.2635039567056	3.877744249949002	6.535275376620803	7.097505455818015	7.678071905112637	9.696967526234287	9.67207169690516	7.750204509279872	8.265615046484458	5.020146573111776	7.640244936222346	7.116863757690899	5.329123596291566	7.170926525287385	5.944858445807539	6.165911938935689	7.024585638278273	5.947198584262056	8.014857381316393	8.261154672615572	7.45038647903429	5.354028938054387	6.292781749227846	5.404290064444836	8.159619095315925	4.416164164733128	4.705977901682522	4.791814071161826	3.608809242675524	5.026800059343715	4.993221467368938	8.298520857125949	7.578183968090094	8.167919865551935	4.439623137557117	6.361066488794321	5.022367813028454	7.766197597300844	8.290018846932618	5.563768278452033	6.38543103719352	7.39746072605472	Not_Development
PDE2A	9.285286613666395	6.273329386561673	2.6322682154995127	2.8379432418910273	11.536611486625775	6.190812367916136	3.232660756790275	2.6322682154995127	3.0617761975866897	3.4195388915137843	3.689299160535892	2.807354922057604	4.472487771462744	3.8579809951275723	5.348728154231077	6.073606040574941	11.029804847630697	6.436295119839363	7.630085070002124	6.441284271927038	8.390813832188373	7.561478891501007	8.244006982653616	6.368069876532083	4.462706750670158	10.371449959419543	5.60733031374961	10.645748485468312	9.187475798172992	6.646738698307846	7.4329594072761065	5.53605290024021	9.141596278383817	5.507794640198696	8.499845887083206	8.43837603039902	4.997744026059633	11.044018368596884	11.208691606785079	8.402585758232588	5.616181231331876	7.604738534459921	7.123086750981061	6.977852307971178	11.071965072954029	7.6801836815924895	10.582047869323645	11.25065371775812	7.218199943694738	7.140574177709902	6.777419715515831	3.4982508675278257	7.224966365000275	10.868629668212657	8.38887833881199	8.395319910940284	6.6865005271832185	6.529820946528695	7.743488039789185	5.0916998341368105	8.299665944130178	7.7475216725404215	3.8629472480209217	11.279552547100028	10.17436397042298	5.84924870276441	11.32251970395744	8.653919873119422	6.943100847570798	5.9140860970127225	10.69965920323714	6.389738878676984	7.635173946674924	9.228097162578422	8.251482410620213	4.572889668420581	3.64961545906341	3.9401667504828173	8.38543103719352	7.668530470186348	4.300123724569014	8.132114102582719	11.03104638002563	10.929147427826818	6.876516946564999	5.95303237725324	8.578561389947286	6.9372266739794775	8.103812329428848	6.668884984266247	6.972692654004264	11.010598036088911	Development
PDE8B	7.996332248825054	9.429197488479907	5.517275693209582	5.593951283948411	10.13916760587681	5.392317422778761	5.899659026377443	4.857980995127572	6.167919865551935	6.1689227818529355	5.624978179569036	6.0650121504369485	5.624978179569035	5.040015678847879	8.974557991728103	8.21504757072328	10.266962182807923	9.004220466318195	7.528258742758412	8.934133131582259	9.626804144932251	11.55928148132549	9.761634334604054	8.872828759534885	6.713558356404792	9.26795708440284	8.335167010001028	4.958842675243241	9.59749392944769	9.053925881531105	7.123086750981061	8.069852511125804	9.013183073537498	8.799281621521923	8.192785959251125	7.48058827023386	7.731997786643743	10.098492724070386	10.302581808839074	7.98099636973059	7.707704233156775	8.541483864054275	9.204815648112325	7.788555214928864	10.422642990131648	9.434002646197037	10.218260498797305	10.49859992877026	9.309021531945508	10.324574364363936	8.940754047474803	6.197708157955851	8.443979542601253	10.368397327649257	9.064742764750257	9.219168520462162	9.066089190457772	8.911391987843459	10.85053848101081	7.6801836815924895	9.731658448751812	9.375473912615346	6.087462841250339	9.493855449240822	8.482807956726667	8.643495470922767	10.352043425795433	9.239001757765582	9.161383860111991	11.670567737505118	8.711322819211357	8.257859234639628	7.756889855074617	8.701306461958625	8.986410935252046	6.682994583681683	6.484621527098599	6.779391059535914	7.365447588550105	7.034523875334392	6.344295907915817	8.492053456727314	10.538722446218616	10.632904344468669	9.305377785627485	7.527477006060396	7.561478891501007	8.581765495476867	8.342519189660608	7.270996060740275	8.221345443562441	10.291976449156204	Not_Development
PDGFRB	8.876516946565	9.758389798069775	4.06177619758669	6.198690585668918	7.9920886090139955	6.157852169141737	4.263034405833794	4.53605290024021	4.442943495848728	3.776103988073164	4.24031432933371	6.703211467391146	4.575917361118149	3.689299160535892	7.314696525656286	8.731488749870138	9.481294904631097	5.551516017628014	4.517275693209582	9.766611724536483	10.153742014155664	9.665868834155178	10.239598529249124	8.913188619508889	3.5360529002402097	10.16012353414655	10.461990950585571	8.96173907260414	8.373300196608389	8.742814669862893	7.911092331587135	8.533329732305834	8.30149619498255	8.513727595952437	7.1947568544222475	8.850811922162004	3.8227301479445197	8.064473328753415	8.399811959325685	9.17916267538715	8.632086412835182	9.28123458464702	8.188341576010815	7.720073211391771	8.212617972572628	6.9271853578263665	7.363258701707985	8.902073579310743	8.080551077327602	8.781523646828727	9.119200526917336	7.346956889378885	9.084941226535719	8.293931398695719	9.159366809743736	9.39059890555246	9.25502856981873	9.137759661352186	8.348285541851201	7.1153038061521166	9.000845081567201	9.421223299225138	5.147713722352154	7.178913784669567	8.965062756744627	5.787902559391432	7.978138415069961	8.767522386228544	7.687550651000702	9.288173968112302	7.150762744355418	8.362820525534262	9.221828758488531	9.683345561676575	8.827977763137685	4.22881869049588	3.5909612413425993	4.4495613746132365	9.841249829516796	7.984988018635179	3.7548875021634687	10.40173284952262	9.03259679456199	8.219410563083464	7.653203362033977	7.691045553487178	8.996755927074162	8.016529748243485	8.738430087754779	6.4329594072761065	8.661778097771988	7.381975478557301	Development
PDGFRL	5.905687848526862	7.398316163400203	4.157852169141737	7.391887985347136	6.403438163008279	4.79960542245267	2.711494906650088	2.3645724322958563	4.008988783227255	1.722466024471091	2.4594316186372973	3.877744249949002	4.3750394313469245	2.7548875021634687	4.60584986719498	6.343407822297814	6.776762001786231	4.548436624696042	6.38543103719352	7.32777717058405	9.14478568376133	9.101975670949232	9.855374639876219	5.60584986719498	4.083213368248981	6.05528243550119	8.189083257994877	7.0895828931247085	7.207990433232962	7.034523875334392	5.663913842115978	7.328226118787732	5.083213368248981	6.969242604434498	4.968090752045256	6.931919390100041	5.301953395126096	5.357552004618084	6.64169052255661	8.306517445249819	7.384567923173826	8.093813673402728	7.346956889378885	6.125155131322289	6.945443836377912	7.936637939002571	5.997744026059633	4.675251386050259	6.270528942380718	9.133655992691248	7.562242424221073	7.594324603924847	8.183139098344524	6.261154672615571	8.43837603039902	6.290940402403678	7.400879436282184	7.908092340818271	8.534497433738169	5.24031432933371	7.627898615871748	7.855491443101874	3.6147098441152083	5.906890595608519	6.996049727519757	5.857980995127572	6.462706750670158	6.343407822297814	6.873444112515377	9.081616583314652	4.4561490346479955	6.059614856297222	6.980139577639157	9.558803340254302	6.487840033823051	5.22881869049588	4.446256229889564	3.9020735793107426	6.60733031374961	6.286326727090547	2.6322682154995127	9.543901816286025	7.400025517914023	6.6997459479710075	7.731319031025064	7.1543118114364885	7.720757277331988	7.13699111208023	8.185618808547458	7.03121873061072	7.844548855929442	6.765534746362977	Not_Development
PDHA2	6.996049727519757	8.4112991229642	4.79960542245267	5.157852169141737	6.678776174123884	4.361066488794321	4.137503523749935	4.066089190457772	4.38543103719352	5.4950555283680185	5.137503523749935	2.572889668420581	6.471675214392045	4.4329594072761065	8.317638723794467	5.689299160535891	8.414896604211503	8.443772392763739	7.146695948030656	7.022922589055629	9.269711121142782	6.675251386050259	10.477252323937952	11.337956336574438	5.373300196608388	8.800576389426542	6.4684204018645515	6.368069876532083	7.212374787567268	11.522189174700634	5.578938713093386	6.758889432720965	7.903279342056139	10.78053976747196	5.446256229889564	5.752213367865143	7.236492618381302	7.546508660970806	8.252901920450268	6.027905996569885	6.82781902461732	7.082681302950349	6.897240425574799	6.044394119358453	8.087462841250339	7.467605550082998	8.668884984266247	5.050936965225225	7.169925001442312	8.08028457782728	10.51402360423735	5.950701690089007	8.024585638278273	6.8561142339774594	8.951284714966972	11.376668061857668	10.856892344692017	10.52032402248107	6.6997459479710075	6.911092331587135	6.266786540694901	5.329123596291566	6.343407822297814	8.333602628268281	6.980139577639157	7.9286664123049535	7.505811553919594	5.493455200926176	8.0145784649228915	8.358870939685618	7.1507627443554185	7.643856189774724	6.153805336079036	9.369706389401882	7.844862655830817	7.153805336079036	5.60139939053183	5.881419908092401	7.092757140919852	6.658925511492373	6.514911264861354	8.820019363428257	8.816503711389485	8.053654417603145	6.534497433738168	6.167919865551935	7.926295994781111	7.741804025309557	10.39419471001943	5.259272487037594	7.463115619892362	6.60584986719498	Not_Development
PDK4	9.21006248324023	8.738767836800191	4.700439718141092	3.426264754702098	6.940166750482817	5.177917792195843	4.94251450533924	3.465974464504069	4.361066488794321	4.526694845541976	2.3923174227787602	4.213347281733441	4.129283016944966	2.169925001442312	7.358431428626351	5.984133594540979	7.194264382992005	7.452035273546195	6.623515741490549	7.825276830054866	9.328001662149257	5.426264754702098	8.699485698120768	7.417008586788777	4.4561490346479955	8.070925944985511	7.888743248898259	7.3957483281790335	6.997744026059632	6.596935142387232	7.594697827323873	10.701653013735667	7.871597265613853	8.673485757337788	6.512542955096859	7.366322214245816	5.153805336079036	8.332036548361652	8.005905201862964	7.808964174919261	9.176297836462556	8.108524456778168	7	8.348949409509617	8.88508622529017	6.283551423174307	7.052024560482831	7.401306206006015	7.396604781181859	9.601213655733906	7.861707286585856	4.916476644437717	8.287712379549449	6.330916878114617	6.687900522480746	5.485426827170242	6.153805336079036	6.794415866350106	7.273795599214265	6.204571144249203	7.394891366442587	6.1147834472498515	6.480588270233861	7.129283016944966	7.972979786066291	5.680886920719692	7.5530532527664125	6.7950655826596185	7.843292973333582	3.1210154009613658	4.368069876532083	6.507001732764124	7.054197294388812	8.48944659862258	8.014299494596028	5.083213368248981	4.259272487037594	5.726558779104974	6.6117625600648715	6.493455200926176	4.405992359675837	9.448839020942252	7.9140860970127225	8.12360412414095	6.943686951597095	7.241744864940151	7.60733031374961	6.966937979278457	6.7865963618908065	5.083213368248981	7.570614721761189	6.916476644437717	Not_Development
PDYN	7.564911610997057	6.909293085823823	2.5109619192773796	1.84799690655495	8.916625922211235	2.035623909730721	3.542258049766918	2.765534746362977	4.095924419998536	1.9068905956085185	2.137503523749935	3.465974464504069	4.963474123974886	2.0874628412503395	5.037821465434967	6.939579214314693	7.099610811960915	3.9164766444377164	4.405992359675837	6.984133594540979	7.576295376328196	5.38543103719352	8.670213636738564	6.658211482751795	5.501439145158873	6.131342539123261	5.543805175964397	5.986410935252045	7.103812329428848	8.065550770955017	4.364572432295856	6.307428525192248	7.111657346263132	8.542644986886279	7.024585638278273	5.173926931999809	6.1199786096548765	8.982565834895489	7.036173612553485	4.906890595608519	4.149747119504682	5.242221395098369	5.465974464504069	4.4822029262959555	8.321928094887362	6.2384047393250786	9.506803437795647	5.7535510546006545	4.797012977836145	9.311294208913425	8.010667962901852	4.930737337562887	6.7238315664953205	5.997744026059633	5.281698250098829	5.87528859822269	8.7714894695006	7.328226118787732	5.318316841334983	5.972692654004264	4.095924419998536	7.025693273680773	5.255500733148386	7.148730779173189	5.121015400961366	6.354028938054387	10.224845813920957	6.783325684813521	6.632268215499513	4.277984747299765	6.259272487037594	5.53605290024021	5.632268215499513	7.8604662585171665	5.655351828612554	3.9020735793107426	4.658211482751795	4.8604662585171665	6.9920886090139955	3.95884267524324	4.6865005271832185	7.149747119504682	5.690696443977697	7.369379235303753	5.368069876532083	6.206526015877427	6.107478646626618	6.685099172006606	6.678071905112637	3.786596361890807	6.426264754702098	7.294620748891627	Not_Development
PDZD2	4.507794640198696	6.205548911173034	0.632268215499513	3.432959407276106	9.66382491586447	3.733354340613827	4.070389327891398	3.9726926540042644	4.802193216941825	3.95884267524324	4.157852169141737	3.8579809951275723	2.925999418556223	3.995484518877507	4.949534933017012	7.692789834972647	9.553341302091695	7.599912842187128	5.683696454306515	5.584962500721156	9.752297009633487	6.307428525192248	8.28517099920619	9.338959175415203	3.343407822297814	7.096978636370538	4.465974464504069	4.77082904603249	8.751544059089099	8.50303064564116	4.817623257511431	5.368069876532083	4.620586410451877	8.246027980528105	5.789207575347344	6.687900522480746	3.4462562298895643	9.329908431382709	9.094737505048093	9.633086044096226	5.257387842692652	10.005975356500382	6.465974464504069	4.760220946466509	8.969818185946577	6.542258049766918	8.381975478557301	10.008218505550916	4.643856189774724	6.593204354063288	8.642051692927977	4.232660756790275	4.855491443101874	8.85735900975864	8.223519086790732	7.947783026255419	8.619119511453219	8.584210901308017	6.016808287686554	5.877744249949002	7.32102612859297	6.7114949066500875	3.797012977836145	8.992655149386833	5.867896463992655	5.163901213814542	10.186238070711273	8.613421148146635	8.196479181784003	4.9259994185562235	9.350055177204501	4.689299160535891	7.316507819103109	8.860000597625215	7.571752643503546	4.274261661257048	3.321928094887362	3.070389327891398	6.040015678847879	4.760220946466509	3.1043366598147357	9.014717929860009	9.370251481425177	9.371232128369622	7.436295119839363	5.416164164733128	7.241268177329375	8.487840033823051	7.84924870276441	3.3362833878644325	6.605109073832932	9.08135028058369	Not_Development
